,user_id,transaction_dt,type,segment
450,MLB43900192200,2022-01-11 23:05:07.884739087,9,2
451,MLB10664921980,2022-02-05 04:17:13.438403908,4,1
452,MLB10567984610,2022-02-02 01:43:20.630423453,7,1
453,MLB10604564710,2022-02-06 21:26:07.192019544,7,1
454,MLB46462219720,2022-01-26 17:35:55.193173610,9,2
455,MLB410631331200,2022-02-02 20:47:57.596586805,8,2
456,MLB3746295080,2022-02-04 09:00:51.103241043,7,1
457,MLB43737153080,2022-02-03 14:23:52.789760416,9,2
458,MLB10654631680,2022-02-21 04:17:13.438403908,5,1
459,MLB10659109380,2022-01-31 14:08:36.719201954,7,1
460,MLB10523151730,2022-01-20 18:25:50.157605863,3,1
461,MLB6079935800,2022-02-04 09:12:55.078802931,6,1
462,MLB1494630360,2022-02-11 01:43:20.630423453,2,1
463,MLB10532888240,2022-01-17 18:25:50.157605863,1,1
464,MLB10640525210,2022-01-31 04:17:13.438403908,5,1
465,MLB10564667650,2022-01-22 17:47:21.955610749,6,1
466,MLB4504170320,2022-02-01 09:39:19.305236157,1,1
467,MLB10580445050,2022-01-24 17:47:21.955610749,3,1
468,MLB1932281100,2022-01-12 08:34:26.876807817,2,1
469,MLB10533661180,2022-01-19 12:51:40.315211726,1,1
470,MLB1836210320,2022-01-05 19:04:18.359600977,3,1
471,MLB410527263730,2022-01-30 21:42:49.711847718,9,2
472,MLB2425309250,2022-01-18 04:17:13.438403908,5,1
473,MLB4453951560,2022-01-09 13:30:08.517206840,4,1
474,MLB10630768550,2022-02-02 17:47:21.955610749,1,1
475,MLB4213624300,2022-01-14 21:42:49.711847718,9,2
476,MLB10613337310,2022-01-29 04:17:13.438403908,6,1
477,MLB10574688610,2022-01-17 19:04:18.359600977,5,1
478,MLB512906040,2022-02-02 17:47:21.955610749,4,1
479,MLB10534372140,2022-01-10 14:08:36.719201954,7,1
480,MLB5407711220,2022-01-09 23:21:31.798004886,6,1
481,MLB410611091220,2022-01-21 23:32:33.942369543,8,2
482,MLB46567848022,2022-01-20 20:47:57.596586805,8,2
483,MLB10596363640,2022-01-21 09:12:55.078802931,2,1
484,MLB6823935650,2022-01-16 09:12:55.078802931,1,1
485,MLB8168132600-1,2022-02-03 00:00:00.000000000,4,1
486,MLB10603496670,2022-01-20 19:04:18.359600977,7,1
487,MLB7942392680,2022-01-27 08:34:26.876807817,7,1
488,MLB10545903300,2022-01-21 14:08:36.719201954,4,1
489,MLB10578640420,2022-01-27 03:00:17.034413681,6,1
490,MLB41519033290,2022-02-03 23:05:07.884739087,9,2
491,MLB10580123010,2022-01-16 19:04:18.359600977,4,1
492,MLB2505318580,2022-02-01 23:21:31.798004886,2,1
493,MLB10535920500,2022-01-09 14:08:36.719201954,1,1
494,MLB10657042290,2022-02-01 09:12:55.078802931,1,1
495,MLB5943830080,2022-01-27 12:13:12.113216612,5,1
496,MLB10664596910,2022-02-24 06:00:34.068827362,5,1
497,MLB4257450810,2022-02-17 12:13:12.113216612,5,1
498,MLB10603505900,2022-02-05 07:17:30.472817589,6,1
499,MLB10529792930,2022-01-10 04:17:13.438403908,4,1
500,MLB10549266970,2022-01-27 02:21:48.832418567,6,1
501,MLB8358573860,2022-02-02 12:51:40.315211726,5,1
502,MLB10517649490,2022-01-10 19:04:18.359600977,5,1
503,MLB4093238390,2022-01-04 23:21:31.798004886,3,1
504,MLB10649073600,2022-02-01 18:25:50.157605863,6,1
505,MLB410589300770,2022-02-12 20:20:31.538956349,9,2
506,MLB5326872580,2022-02-17 15:51:57.349625407,6,1
507,MLB10593229500,2022-02-13 11:34:43.911221498,1,1
508,MLB10591032040,2022-02-01 18:25:50.157605863,2,1
509,MLB78263680,2022-01-31 14:35:00.945635179,1,1
510,MLB10567840180,2022-01-29 02:21:48.832418567,2,1
511,MLB6093304800,2022-01-23 00:00:00.000000000,6,1
512,MLB1953691220,2022-01-25 08:34:26.876807817,3,1
513,MLB1662089410,2022-01-18 14:08:36.719201954,2,1
514,MLB44741217540,2022-02-23 11:39:16.443977678,9,2
515,MLB4223464020,2022-01-21 20:47:57.596586805,8,2
516,MLB2935061670-1,2022-01-21 14:08:36.719201954,2,1
517,MLB10595880640-1,2022-01-19 00:00:00.000000000,7,1
518,MLB8261261920,2022-01-18 14:08:36.719201954,3,1
519,MLB41755703540,2022-01-17 19:25:39.423695436,9,2
520,MLB3304160760,2022-02-04 02:21:48.832418567,2,1
521,MLB10589794890-1,2022-02-04 18:25:50.157605863,1,1
522,MLB10534595610,2022-01-26 22:04:35.394014658,6,1
523,MLB2274271190-1,2022-02-05 17:47:21.955610749,3,1
524,MLB10289924710,2022-01-28 03:38:45.236408794,1,1
525,MLB10521694260,2022-01-21 22:04:35.394014658,3,1
526,MLB7505878960,2022-01-20 21:26:07.192019544,3,1
527,MLB8330756080,2022-02-09 13:30:08.517206840,1,1
528,MLB10542324540,2022-02-02 20:09:10.788029316,4,1
529,MLB10503815620-1,2022-01-18 13:30:08.517206840,5,1
530,MLB10645703450,2022-02-08 03:00:17.034413681,5,1
531,MLB410545256920,2022-01-13 22:10:15.769478174,8,2
532,MLB10516348760,2022-01-17 17:08:53.753615635,4,1
533,MLB410554685650,,8,2
534,MLB7900206920,2022-01-16 17:47:21.955610749,3,1
535,MLB10454771030,2022-02-06 22:43:03.596009772,2,1
536,MLB2156525820,2022-02-03 12:51:40.315211726,2,1
537,MLB270447790,2022-01-16 18:25:50.157605863,2,1
538,MLB4202829860,2022-02-18 20:09:10.788029316,6,1
539,MLB7776297340,2022-01-19 19:04:18.359600977,7,1
540,MLB10659109380,2022-01-31 14:08:36.719201954,7,1
541,MLB10614454400,2022-02-18 16:30:25.551620521,4,1
542,MLB10511763970,2022-01-05 14:08:36.719201954,7,1
543,MLB10022447950,2022-01-21 18:25:50.157605863,2,1
544,MLB5407711220-1,2022-01-09 23:21:31.798004886,5,1
545,MLB10637618270,2022-02-01 08:34:26.876807817,7,1
546,MLB410554636740,2022-01-24 18:30:47.308434523,9,2
547,MLB227158070,2022-01-24 18:25:50.157605863,5,1
548,MLB10622486860,2022-02-05 17:08:53.753615635,3,1
549,MLB1036816120,2022-02-18 10:56:15.709226384,5,1
550,MLB10604649770,2022-01-28 17:47:21.955610749,7,1
551,MLB10644630540,2022-02-03 09:12:55.078802931,6,1
552,MLB10610751790,2022-02-09 01:43:20.630423453,6,1
553,MLB410534650390,2022-01-13 21:15:23.654217261,9,2
554,MLB10563962280,2022-02-04 18:25:50.157605863,5,1
555,MLB10436991950,2022-01-20 22:04:35.394014658,3,1
556,MLB6173001750,2022-01-31 04:17:13.438403908,1,1
557,MLB10650987520,2022-02-05 22:43:03.596009772,5,1
558,MLB10614454400,2022-02-18 16:30:25.551620521,4,1
559,MLB5335992530-1,2022-02-06 18:25:50.157605863,3,1
560,MLB2156525820,2022-02-03 12:51:40.315211726,1,1
561,MLB10063135050,2022-02-13 16:30:25.551620521,7,1
562,MLB3088032520,2022-01-31 11:34:43.911221498,6,1
563,MLB8372304010,2022-01-14 00:00:00.000000000,1,1
564,MLB4817963370,2022-01-23 18:25:50.157605863,4,1
565,MLB410613052850,2022-02-08 21:42:49.711847718,9,2
566,MLB410620325410,2022-01-26 22:10:15.769478174,9,2
567,MLB410525553520,2022-01-10 22:10:15.769478174,8,2
568,MLB10614829650,2022-01-25 23:21:31.798004886,6,1
569,MLB10571499210,2022-01-27 03:38:45.236408794,7,1
570,MLB10504615100,2022-01-10 14:08:36.719201954,4,1
571,MLB410523151730,2022-01-21 21:15:23.654217261,8,2
572,MLB410634012110,2022-02-02 20:20:31.538956349,9,2
573,MLB6965356690,2022-01-02 00:00:00.000000000,3,1
574,MLB10650987520,2022-02-05 22:43:03.596009772,2,1
575,MLB10490279080,2022-01-12 14:08:36.719201954,5,1
576,MLB1737272460,2022-01-13 00:00:00.000000000,2,1
577,MLB6384745530,2022-01-17 22:43:03.596009772,7,1
578,MLB10515781200,2022-01-05 19:04:18.359600977,7,1
579,MLB10656199760,2022-02-21 06:00:34.068827362,7,1
580,MLB7138966160,2022-02-08 06:00:34.068827362,7,1
581,MLB10596363640,2022-01-21 09:12:55.078802931,6,1
582,MLB2425309250,2022-01-18 04:17:13.438403908,1,1
583,MLB5418067050,2022-01-27 07:55:58.674812703,1,1
584,MLB10513469680,2022-01-19 12:51:40.315211726,2,1
585,MLB410141212210,2022-02-19 13:01:34.616869047,9,2
586,MLB10554636740,2022-01-22 12:51:40.315211726,1,1
587,MLB537349290,2022-01-16 08:34:26.876807817,3,1
588,MLB10516337700,2022-01-06 14:08:36.719201954,5,1
589,MLB10622114800,2022-02-03 22:43:03.596009772,2,1
590,MLB410515781200,2022-01-05 23:32:33.942369543,9,2
591,MLB410492545680,2022-01-18 18:03:21.250804067,8,2
592,MLB6110756990,2022-01-30 00:00:00.000000000,7,1
593,MLB4093238390,2022-01-04 23:21:31.798004886,3,1
594,MLB10631445860,2022-02-08 07:55:58.674812703,3,1
595,MLB6313367070,2022-01-24 13:30:08.517206840,4,1
596,MLB4817963370,2022-01-23 18:25:50.157605863,4,1
597,MLB43651245910,2022-01-06 23:32:33.942369543,8,2
598,MLB4654471000,2022-02-05 17:47:21.955610749,6,1
599,MLB10631406820,2022-02-05 08:34:26.876807817,5,1
600,MLB6029903300,2022-01-26 14:08:36.719201954,6,1
601,MLB10549919910,2022-01-17 18:25:50.157605863,5,1
602,MLB10086396820,2022-01-31 23:21:31.798004886,4,1
603,MLB410647858090,2022-01-31 22:10:15.769478174,9,2
604,MLB10501999800,2022-01-15 22:04:35.394014658,7,1
605,MLB1148170010,2022-02-01 12:13:12.113216612,4,1
606,MLB1902790190,2022-01-24 23:21:31.798004886,4,1
607,MLB10557682230,2022-01-16 23:21:31.798004886,2,1
608,MLB2587363500,2022-01-31 03:00:17.034413681,7,1
609,MLB10657529160,2022-02-03 18:25:50.157605863,5,1
610,MLB7301285620,2022-01-17 18:25:50.157605863,3,1
611,MLB410525553520,2022-01-10 22:10:15.769478174,9,2
612,MLB5661699300,2022-02-02 23:21:31.798004886,3,1
613,MLB7192557620,2022-01-28 21:26:07.192019544,1,1
614,MLB1739682480-1,2022-02-01 23:21:31.798004886,6,1
615,MLB3310855050,2022-02-11 01:04:52.428428339,6,1
616,MLB47512492422,2022-02-06 11:11:50.386347221,9,2
617,MLB10226951430,2022-02-13 04:17:13.438403908,2,1
618,MLB10622208860,2022-01-25 14:08:36.719201954,2,1
619,MLB1320924400,2022-02-03 17:47:21.955610749,7,1
620,MLB10657529160,2022-02-03 18:25:50.157605863,4,1
621,MLB410505012520,2022-01-15 23:32:33.942369543,9,2
622,MLB44654471000,2022-02-07 18:58:13.366064980,8,2
623,MLB10520987720,2022-01-18 04:17:13.438403908,2,1
624,MLB10510053550,2022-01-15 00:00:00.000000000,3,1
625,MLB7900206920,2022-01-16 17:47:21.955610749,1,1
626,MLB10610187440,2022-01-28 23:21:31.798004886,6,1
627,MLB8324181280,2022-01-26 13:30:08.517206840,6,1
628,MLB4325237210,2022-01-20 03:38:45.236408794,4,1
629,MLB2071897260,2022-01-14 03:00:17.034413681,2,1
630,MLB8343293060,2022-01-31 12:13:12.113216612,6,1
631,MLB10514242910,2022-02-04 11:34:43.911221498,7,1
632,MLB10602082490,2022-02-22 09:12:55.078802931,4,1
633,MLB410651636320,2022-02-28 14:51:18.847390872,9,2
634,MLB2749318390,2022-02-10 17:08:53.753615635,6,1
635,MLB410524272840,2022-02-02 18:03:21.250804067,9,2
636,MLB3522409930,2022-01-22 15:51:57.349625407,7,1
637,MLB3256000850,2022-02-01 22:43:03.596009772,4,1
638,MLB10660135740,,2,1
639,MLB78263680-1,2022-01-31 14:35:00.945635179,4,1
640,MLB42673754970,2022-02-03 11:39:16.443977678,9,2
641,MLB6116729420,2022-01-28 17:47:21.955610749,4,1
642,MLB10595848950,2022-01-19 00:00:00.000000000,4,1
643,MLB10638994850,2022-02-17 15:51:57.349625407,4,1
644,MLB10548649980,2022-01-25 12:51:40.315211726,7,1
645,MLB10564105150,2022-01-30 13:30:08.517206840,1,1
646,MLB410561424890,2022-01-13 23:32:33.942369543,9,2
647,MLB6538973270,2022-01-04 23:21:31.798004886,7,1
648,MLB10579280370,2022-02-02 16:30:25.551620521,6,1
649,MLB1824812420,2022-02-17 11:34:43.911221498,7,1
650,MLB3350248620-1,2022-01-09 18:25:50.157605863,4,1
651,MLB10458269190,2022-01-17 03:38:45.236408794,6,1
652,MLB2511155430,2022-01-16 00:00:00.000000000,2,1
653,MLB10575764810-1,2022-01-21 04:17:13.438403908,3,1
654,MLB10549699030,2022-01-28 18:25:50.157605863,2,1
655,MLB10611029380,2022-01-27 08:34:26.876807817,3,1
656,MLB8343293060,2022-01-31 12:13:12.113216612,5,1
657,MLB6158351350,2022-02-13 20:47:38.990024430,3,1
658,MLB6664723620,2022-01-27 00:00:00.000000000,1,1
659,MLB2907306050,2022-01-22 23:21:31.798004886,7,1
660,MLB1515058050,2022-02-13 21:26:07.192019544,4,1
661,MLB8168132600,2022-02-03 00:00:00.000000000,1,1
662,MLB1796745990,2022-01-25 17:08:53.753615635,3,1
663,MLB4743930770,2022-01-27 22:04:35.394014658,1,1
664,MLB10497716740,2022-01-14 22:04:35.394014658,4,1
665,MLB3874290870,2022-01-17 17:08:53.753615635,2,1
666,MLB10575022570,2022-01-27 09:12:55.078802931,5,1
667,MLB10617095480,2022-01-31 17:47:21.955610749,7,1
668,MLB6772524520,2022-02-20 16:30:25.551620521,5,1
669,MLB6723546010,2022-02-02 04:17:13.438403908,5,1
670,MLB10289937940,2022-02-14 03:00:17.034413681,3,1
671,MLB2482959440,2022-02-22 23:21:31.798004886,2,1
672,MLB10561963770,2022-01-31 06:39:02.270822476,4,1
673,MLB2978543290,2022-02-02 00:00:00.000000000,6,1
674,MLB2023224030,2022-01-11 14:08:36.719201954,4,1
675,MLB10655448410,2022-02-06 22:43:03.596009772,3,1
676,MLB8404322380,2022-02-09 11:34:43.911221498,5,1
677,MLB10516073750,2022-01-10 18:25:50.157605863,7,1
678,MLB1940466480,2022-01-08 18:25:50.157605863,1,1
679,MLB10640012380,2022-02-03 08:34:26.876807817,1,1
680,MLB10612948920,2022-01-26 18:25:50.157605863,4,1
681,MLB10635942760-1,2022-01-26 00:00:00.000000000,3,1
682,MLB10614326890,2022-02-09 06:39:02.270822476,5,1
683,MLB1491084700,2022-01-31 14:08:36.719201954,6,1
684,MLB10538654020,2022-02-02 13:30:08.517206840,4,1
685,MLB7044841500,2022-01-27 17:47:21.955610749,4,1
686,MLB7170434220,2022-01-22 19:04:18.359600977,1,1
687,MLB10647294880,2022-02-18 06:39:02.270822476,2,1
688,MLB2304028850,2022-01-21 08:34:26.876807817,4,1
689,MLB2026375510,2022-01-27 02:21:48.832418567,2,1
690,MLB10498545520,2022-01-13 22:43:03.596009772,6,1
691,MLB1494630360,2022-02-11 01:43:20.630423453,4,1
692,MLB10578275000,2022-02-07 17:08:53.753615635,1,1
693,MLB10537935670,2022-01-18 08:34:26.876807817,4,1
694,MLB8324181280,2022-01-26 13:30:08.517206840,6,1
695,MLB10652680480,2022-02-04 08:34:26.876807817,2,1
696,MLB10453860660,2022-01-07 19:04:18.359600977,4,1
697,MLB41286941990,2022-02-17 20:20:31.538956349,8,2
698,MLB1944820770,2022-01-27 15:51:57.349625407,7,1
699,MLB410646628230,2022-02-06 20:47:57.596586805,8,2
700,MLB42455258730,2022-02-04 17:08:29.135543154,8,2
701,MLB7082972530,2022-01-31 07:17:30.472817589,3,1
702,MLB10591053650,2022-01-31 03:00:17.034413681,2,1
703,MLB10534595610,2022-01-26 22:04:35.394014658,2,1
704,MLB10511763970,2022-01-05 14:08:36.719201954,5,1
705,MLB3999980600,2022-01-16 19:04:18.359600977,2,1
706,MLB10537198160,2022-01-12 23:21:31.798004886,1,1
707,MLB7933270690,2022-02-08 23:21:31.798004886,5,1
708,MLB43350248620,2022-01-10 21:15:23.654217261,9,2
709,MLB10544268960,2022-01-30 02:21:48.832418567,6,1
710,MLB5798117620,2022-01-08 19:04:18.359600977,7,1
711,MLB179933580,2022-02-08 17:08:53.753615635,3,1
712,MLB10200480050,2022-02-09 12:51:40.315211726,7,1
713,MLB5327876950,2022-01-14 04:17:13.438403908,4,1
714,MLB10505782870,2022-01-06 09:12:55.078802931,2,1
715,MLB7882911280-1,2022-01-04 19:04:18.359600977,7,1
716,MLB1148170010,2022-02-01 12:13:12.113216612,4,1
717,MLB10323290590,2022-02-06 03:38:45.236408794,1,1
718,MLB10591935990,2022-01-19 19:04:18.359600977,7,1
719,MLB4184840330,2022-02-01 06:39:02.270822476,6,1
720,MLB4469172360,2022-01-07 14:08:36.719201954,5,1
721,MLB7582420070,2022-01-13 18:25:50.157605863,3,1
722,MLB10537092670,2022-01-27 11:34:43.911221498,6,1
723,MLB10610492810,2022-02-19 07:17:30.472817589,6,1
724,MLB4223464020,2022-01-21 20:47:57.596586805,9,2
725,MLB10561573360,2022-01-19 08:34:26.876807817,7,1
726,MLB410390720050,2022-01-16 00:00:00.000000000,8,2
727,MLB10589857660-1,2022-01-29 07:55:58.674812703,2,1
728,MLB410640120820,2022-02-02 21:42:49.711847718,9,2
729,MLB10511446540,2022-01-04 19:04:18.359600977,4,1
730,MLB410558031330,2022-01-18 20:47:57.596586805,9,2
731,MLB10545160030,2022-02-02 01:04:52.428428339,7,1
732,MLB8221493560,2022-02-01 07:55:58.674812703,1,1
733,MLB4213624300,2022-01-14 21:42:49.711847718,8,2
734,MLB10530897340,2022-01-31 01:43:20.630423453,2,1
735,MLB10534650390,2022-01-12 18:25:50.157605863,7,1
736,MLB1331323180,2022-01-14 08:34:26.876807817,4,1
737,MLB10561424890-1,2022-01-13 19:04:18.359600977,5,1
738,MLB410512273750,2022-01-11 21:15:23.654217261,9,2
739,MLB10535308100,2022-01-10 19:04:18.359600977,2,1
740,MLB10537092670,2022-01-27 11:34:43.911221498,2,1
741,MLB410614829650,2022-01-26 21:42:49.711847718,8,2
742,MLB1320924400,2022-02-03 17:47:21.955610749,2,1
743,MLB10537092670,2022-01-27 11:34:43.911221498,2,1
744,MLB47050217280,2022-01-23 14:51:18.847390872,8,2
745,MLB359739760,2022-01-25 04:17:13.438403908,3,1
746,MLB10601774330,2022-01-21 14:08:36.719201954,7,1
747,MLB7255936330,2022-01-30 09:12:55.078802931,5,1
748,MLB588925550,2022-01-27 17:08:53.753615635,3,1
749,MLB4034995240,2022-01-09 04:17:13.438403908,6,1
750,MLB6266191450,2022-02-19 03:00:17.034413681,1,1
751,MLB3973529690,2022-01-30 13:30:08.517206840,2,1
752,MLB999142060,2022-02-13 11:34:43.911221498,6,1
753,MLB10631231250,2022-02-02 17:47:21.955610749,1,1
754,MLB2544492790,2022-01-27 23:21:31.798004886,7,1
755,MLB2438237160,2022-01-10 18:25:50.157605863,3,1
756,MLB10555280420,2022-01-28 16:30:25.551620521,3,1
757,MLB47616565720,2022-02-04 18:30:47.308434523,8,2
758,MLB410562323840,2022-02-06 12:34:08.559238590,8,2
759,MLB7472740160,2022-01-15 14:08:36.719201954,1,1
760,MLB6362154740,2022-01-18 03:38:45.236408794,4,1
761,MLB10592346490,2022-01-18 00:00:00.000000000,1,1
762,MLB7255936330,2022-01-30 09:12:55.078802931,2,1
763,MLB10514608520,2022-01-13 14:08:36.719201954,3,1
764,MLB10563962280,2022-02-04 18:25:50.157605863,6,1
765,MLB10510291510,2022-01-15 07:55:58.674812703,1,1
766,MLB2779317330,2022-01-30 07:55:58.674812703,5,1
767,MLB10002487550,2022-01-15 17:47:21.955610749,4,1
768,MLB4932572840,2022-01-09 03:38:45.236408794,4,1
769,MLB10523151730,2022-01-20 18:25:50.157605863,5,1
770,MLB10626161900,2022-02-13 15:51:57.349625407,5,1
771,MLB10039161340,2022-02-01 08:34:26.876807817,6,1
772,MLB410596502300,2022-02-06 15:18:44.905021329,9,2
773,MLB8358573860,2022-02-02 12:51:40.315211726,6,1
774,MLB2633126560,2022-01-07 19:04:18.359600977,1,1
775,MLB10014188850,2022-01-14 23:21:31.798004886,1,1
776,MLB6603636280,2022-01-22 01:43:20.630423453,4,1
777,MLB1519033290,2022-02-03 14:08:36.719201954,3,1
778,MLB10614296680,2022-01-25 23:21:31.798004886,6,1
779,MLB10598239540,2022-01-29 07:55:58.674812703,2,1
780,MLB7882911280,2022-01-04 19:04:18.359600977,2,1
781,MLB47502120130,2022-01-22 21:42:49.711847718,9,2
782,MLB46567848022,2022-01-20 20:47:57.596586805,8,2
783,MLB10492545680,2022-01-16 07:55:58.674812703,1,1
784,MLB10557531880,2022-01-13 14:08:36.719201954,3,1
785,MLB6929554670,2022-01-09 18:25:50.157605863,7,1
786,MLB49100997122,2022-01-30 21:42:49.711847718,9,2
787,MLB7561636860,2022-01-29 17:47:21.955610749,6,1
788,MLB537349290,2022-01-16 08:34:26.876807817,3,1
789,MLB4504170320,2022-02-01 09:39:19.305236157,7,1
790,MLB10598239540,2022-01-29 07:55:58.674812703,5,1
791,MLB2521773590,2022-01-24 04:17:13.438403908,6,1
792,MLB10631445860,2022-02-08 07:55:58.674812703,4,1
793,MLB6611756650,2022-01-13 13:30:08.517206840,4,1
794,MLB10609779950,2022-01-24 04:17:13.438403908,6,1
795,MLB10589300770,2022-02-11 08:34:26.876807817,6,1
796,MLB10511763970,2022-01-05 14:08:36.719201954,3,1
797,MLB7198884220,2022-02-10 08:34:26.876807817,2,1
798,MLB410631445822,2022-02-10 18:03:21.250804067,9,2
799,MLB6029903300,2022-01-26 14:08:36.719201954,1,1
800,MLB588925550,2022-01-27 17:08:53.753615635,2,1
801,MLB10523141070,2022-01-09 14:08:36.719201954,5,1
802,MLB10530897340,2022-01-31 01:43:20.630423453,3,1
803,MLB10510053550,2022-01-15 00:00:00.000000000,7,1
804,MLB10629178420,2022-01-25 00:00:00.000000000,6,1
805,MLB10568005510,2022-01-14 19:04:18.359600977,1,1
806,MLB10619766900,2022-01-30 19:04:18.359600977,1,1
807,MLB10531012740,2022-01-19 03:38:45.236408794,7,1
808,MLB10508260410,2022-01-23 04:17:13.438403908,3,1
809,MLB10548904010,2022-01-24 12:13:12.113216612,6,1
810,MLB10060913780,2022-01-30 21:26:07.192019544,7,1
811,MLB3350248620,2022-01-09 18:25:50.157605863,4,1
812,MLB410584992340,2022-01-29 18:03:21.250804067,9,2
813,MLB10436991950,2022-01-20 22:04:35.394014658,2,1
814,MLB410595522640,2022-01-19 00:00:00.000000000,8,2
815,MLB10552253500,2022-01-11 19:04:18.359600977,5,1
816,MLB10634661670,2022-02-07 07:55:58.674812703,2,1
817,MLB4202829860,2022-02-18 20:09:10.788029316,1,1
818,MLB10590408970,2022-01-19 14:08:36.719201954,5,1
819,MLB10601381930,2022-02-03 17:08:53.753615635,2,1
820,MLB2438237160,2022-01-10 18:25:50.157605863,4,1
821,MLB8071601400,2022-01-06 14:08:36.719201954,2,1
822,MLB1313586300,2022-02-04 18:25:50.157605863,1,1
823,MLB3522409930,2022-01-22 15:51:57.349625407,7,1
824,MLB10652759840,2022-02-19 10:56:15.709226384,4,1
825,MLB3569765070,2022-01-14 12:51:40.315211726,4,1
826,MLB10634391100,2022-02-14 20:47:38.990024430,4,1
827,MLB10465471180-1,2022-02-12 10:56:15.709226384,3,1
828,MLB44982562440,2022-02-19 16:41:03.077912698,8,2
829,MLB10549266970,2022-01-27 02:21:48.832418567,3,1
830,MLB10575764810,2022-01-21 04:17:13.438403908,4,1
831,MLB2385232970,2022-01-15 19:04:18.359600977,5,1
832,MLB49182916640,2022-01-13 20:20:31.538956349,8,2
833,MLB10635797420,2022-02-01 08:34:26.876807817,7,1
834,MLB2698910180,2022-02-03 17:47:21.955610749,1,1
835,MLB410631331200,2022-02-02 20:47:57.596586805,9,2
836,MLB2156525820,2022-02-03 12:51:40.315211726,2,1
837,MLB10632455040,2022-02-18 17:08:53.753615635,3,1
838,MLB6758902770,2022-02-05 13:30:08.517206840,6,1
839,MLB10568129780,2022-01-14 00:00:00.000000000,7,1
840,MLB8060732310,2022-02-02 13:30:08.517206840,2,1
841,MLB1735665390,2022-01-27 17:08:53.753615635,1,1
842,MLB10648893600-1,2022-01-31 09:12:55.078802931,7,1
843,MLB10646309640,2022-02-16 21:26:07.192019544,6,1
844,MLB10591186740,2022-01-19 14:08:36.719201954,2,1
845,MLB6208482190,2022-02-04 01:43:20.630423453,6,1
846,MLB3325912000,2022-02-05 09:39:19.305236157,6,1
847,MLB10597144360,2022-01-23 18:25:50.157605863,7,1
848,MLB10487789670,2022-01-17 03:00:17.034413681,2,1
849,MLB10573174080,2022-01-29 03:00:17.034413681,6,1
850,MLB410222972250,2022-01-27 22:10:15.769478174,8,2
851,MLB2462336030,2022-01-28 03:38:45.236408794,3,1
852,MLB10641386330,2022-01-28 19:04:18.359600977,2,1
853,MLB48022732310,2022-02-03 20:47:57.596586805,8,2
854,MLB10644630540,2022-02-03 09:12:55.078802931,3,1
855,MLB7248544640,2022-01-09 18:25:50.157605863,2,1
856,MLB10641000970,2022-02-15 20:47:38.990024430,7,1
